stop_id,stop_code,stop_desc,stop_name,stop_lat,stop_lon,stop_calle,stop_numero,stop_entre,stop_esquina
4098,C4098,,Santa Fé 871,-31.4019085253,-64.1979984724,Santa Fé,871,,
4279,C4279,,27 de Abril,-31.4132609201,-64.1975338741,27 de Abril,,,
4556,C4556,,Zarate 1688,-31.3758702897,-64.1967039163,Zarate,1688,,
5048,C5048,,Colón 1188,-31.4089132348,-64.1990153597,Colón,1188,,
7641,C7641,,Gaiman,-31.4883338262,-64.23444354,Gaiman,,,Esq. Colorado
698,C0698,,Dumas 1901,-31.43419,-64.20857,Dumas,1901,Venus y Preciados,
4128,C4128,,Richieri 3548,-31.4544265038,-64.1729538527,Richieri,3548,,
4,C0004,,Julio de Vedia 3837,-31.36509,-64.13816,Julio de Vedia,3837,Jose Maria La Hora y Macacha Guemes,
5,C0005,,Julio de Vedia 3741,-31.36653,-64.13818,Julio de Vedia,3741,Perez de Denis y Jose Agustin Donado,
6,C0006,,Julio de Vedia 3631,-31.36797,-64.13816,Julio de Vedia,3631,Eustaquio Diaz Velez y Soriano de Areval,
7,C0007,,Arevalo 2552,-31.36847,-64.1359,Arevalo,2552,Heroes de Vilcapugio y Heroinas de Mayou,
8,C0008,,Arevalo 2682,-31.36848,-64.13358,Arevalo,2682,Heroinas de Ayouma y Chachapoyas,
9,C0009,,Chachapoyas 3550,-31.36906,-64.13306,Chachapoyas,3550,Bv Chorroarin doble mano,
10,C0010,,Chachapoyas 3401,-31.37101,-64.13308,Chachapoyas,3401,27 de Febrero y Fernando Abramo,
11,C0011,,Chachapoyas 3067,-31.37247,-64.13308,Chachapoyas,3067,Julian Laguna y 3 de Junio,
12,C0012,,Chachapoyas 3111,-31.37387,-64.1331,Chachapoyas,3111,Jose Mellian y Arredondo,
13,C0013,,Chachapoyas 3000,-31.37532,-64.13313,Chachapoyas,3000,Rauch y Balbastro,
14,C0014,,Rauch 2792,-31.37572,-64.13165,Rauch,2792,Maestro Castro y Pje S/Nombre,
15,C0015,,Rauch 2894,-31.3757,-64.1302,Rauch,2894,Castro y Calle sin Nombre,
16,C0016,,Mesa y Castro 2897,-31.37632,-64.1297,Mesa y Castro,2897,Capdevila y Rauch,
17,C0017,,Montemayor 2767,-31.37783,-64.1318,Montemayor,2767,Capdevila y Rafael de Palencia,
18,C0018,,Montemayor 2611,-31.37925,-64.13178,Montemayor,2611,Rafael de Palencia y Vilchez y Montoya,
19,C0019,,Montemayor 2365,-31.38218,-64.1318,Montemayor,2365,Tadeo Davila y Jose de Medeiros,
20,C0020,,Montemayor 2225,-31.38309,-64.13182,Montemayor,2225,Medeiros y Archondo,
21,C0021,,Montemayor 2015,-31.38508,-64.1318,Montemayor,2015,Oca¤a y Isasmendi,
22,C0022,,Isasmendi 2900,-31.38543,-64.13383,Isasmendi,2900,Alsina y Altolaguirre,
23,C0023,,Altolaguirre 1718,-31.38805,-64.1341,Altolaguirre,1718,Gil de Taboada y Ramon de Carassa,
24,C0024,,Malvinas 2613,-31.38936,-64.13602,Malvinas,2613,Edison y Wilson,
26,C0026,,Malvinas 2155,-31.39104,-64.14334,Malvinas,2155,Jose de Quevedo y Herman Huberman,
29,C0029,,Malvinas 1445,-31.39325,-64.15202,Malvinas,1445,Santiso y Moscoso y Juan Tissera,
33,C0033,,Polonia 1216,-31.39878,-64.15663,Polonia,1216,Cochabamba y Charcas,
34,C0034,,Polonia 1041,-31.40063,-64.15581,Polonia,1041,Urtubey y Garay,
4395,C4395,,Av Pilar 2917,-31.4452807114,-64.1523980298,Av Pilar,2917,,
36,C0036,,Armenia 2169,-31.40337,-64.15718,Armenia,2169,Garibaldi y Eufrasio Loza,
37,C0037,,Libertad 2069,-31.40555,-64.15754,Libertad,2069,Eufrasio Loza y Manuel Vergara,
40,C0040,,Viamonte 630,-31.4089,-64.16646,Viamonte,630,Libertad y Oncativo,
44,C0044,,Sarmiento 331,-31.41146,-64.17708,Sarmiento,331,Pje Scabuzzo y Maipu,
47,C0047,,Gral. Paz 331,-31.41145,-64.18515,Gral. Paz,331,La Rioja y Santa Rosa,
49,C0049,,Velez Sarsfield 360,-31.41732,-64.18757,Velez Sarsfield,360,Caseros y Duarte Quiros,
50,C0050,,Velez Sarsfield 660,-31.42289,-64.18997,Velez Sarsfield,660,San Luis y Laprida,
51,C0051,,Achaval Rodriguez 333,-31.4241,-64.1924,Achaval Rodriguez,333,Belgrano y M.T. de Alvear,
53,C0053,,M.T. de Alvear 1070,-31.4265,-64.19467,M.T. de Alvear,1070,Angelo de Peredo y Domingo Funes,
54,C0054,,Julio Roca 418,-31.42723,-64.19542,Julio Roca,418,Brasil y Simon Bolivar,
56,C0056,,Julio Roca 672,-31.42878,-64.20066,Julio Roca,672,Corro y Artigas,
57,C0057,,Julio Roca 886,-31.4286,-64.20286,Julio Roca,886,Clemente Sarraga y Paso de los Andes,
58,C0058,,Julio Roca 1091,-31.42779,-64.207,Julio Roca,1091,Achaval y Misiones,
59,C0059,,Fuerza Aerea 1300,-31.429,-64.21121,Fuerza Aerea,1300,Rio Negro y Rotonda del Ala,
60,C0060,,Fuerza Aerea 1871,-31.43038,-64.21456,Fuerza Aerea,1871,Sol de Mayo y Sgto. Romero,
63,C0063,,Fuerza Aerea 2544,-31.43083,-64.22171,Fuerza Aerea,2544,Olegario Correa y Jose de Echeverria,
64,C0064,,Fuerza Aerea 2884,-31.43125,-64.22698,Fuerza Aerea,2884,Espora y Leon Pinelo,
70,C0070,,Aviador Abel 1887,-31.43226,-64.24571,Aviador Abel,1887,Fuerza Aerea y Aviador Zanni,
71,C0071,,Aviador Abel 1758,-31.42981,-64.24571,Aviador Abel,1758,Albarracin y Zuñiga,
74,C0074,,Aviador Kingsley 1745,-31.42935,-64.24691,Aviador Kingsley,1745,Zuñiga y Albarracin,
75,C0075,,Aviador Kingsley 1798,-31.43033,-64.24691,Aviador Kingsley,1798,Albarracin y Camilo Isleño,
77,C0077,,Fuerza Aerea 4300,-31.43257,-64.2443,Fuerza Aerea,4300,Aviador Richardson y Aviador Camilotti,
79,C0079,,Fuerza Aerea 3755,-31.43216,-64.23805,Fuerza Aerea,3755,Graham Bell y Varela Ortiz,
81,C0081,,Fuerza Aerea 3100,-31.43166,-64.23062,Fuerza Aerea,3100,Peteroa y Fuerza Aerea,
82,C0082,,Fuerza Aerea 2859,-31.43143,-64.22722,Fuerza Aerea,2859,Leon Pinelo y Espora,
83,C0083,,Fuerza Aerea 2683,-31.43122,-64.22428,Fuerza Aerea,2683,Lafore y Padre Lozano,
84,C0084,,Fuerza Aerea 2433,-31.43093,-64.22036,Fuerza Aerea,2433,Olegario Correa y Vieytes,
85,C0085,,Fuerza Aerea 2045,-31.43075,-64.21739,Fuerza Aerea,2045,Sosneado y Tronador,
88,C0088,,Julio Roca 1260,-31.42842,-64.20924,Julio Roca,1260,La Pampa y Luis Agote,
89,C0089,,Julio Roca 961,-31.42813,-64.20598,Julio Roca,961,Achaval y Paso de los Andes,
90,C0090,,Julio Roca 745,-31.42871,-64.20221,Julio Roca,745,Canalejas y Elpidio Gonzalez,
92,C0092,,Julio Roca 445,-31.42797,-64.1966,Julio Roca,445,Rodolfo Reyna y Simon Bolivar,
93,C0093,,Pueyrredon 395,-31.42587,-64.19375,Pueyrredon,395,M.T de Alvear y Belgrano,
94,C0094,,Pueyrredon 73,-31.42709,-64.18975,Pueyrredon,73,Obispo Trejo y Independencia,
95,C0095,,Estrada 160,-31.42796,-64.18663,Estrada,160,Buenos Aires y Ituzaingo,
100,C0100,,Maipu 164,-31.41558,-64.17945,Maipu,164,25 de Mayo y Olmos,
103,C0103,,Esquiu 247,-31.41465,-64.17091,Esquiu,247,24 de Setiembre y Lima,
104,C0104,,Catamarca 985,-31.41274,-64.17063,Catamarca,985,Esquiu y Felix Frias,
106,C0106,,Jacinto Rios 554,-31.41028,-64.16721,Jacinto Rios,554,Sarmiento y Oncativo,
107,C0107,,Oncativo 1551,-31.40884,-64.16484,Oncativo,1551,Roma y Gral. Deheza,
110,C0110,,Rincon 2084,-31.40484,-64.1583,Rincon,2084,Pje Manuel Vergara y Eufrasio Loza,
111,C0111,,Gavilan 827,-31.40396,-64.15505,Gavilan,827,Frente al CPC,
112,C0112,,Garibaldi 962,-31.40283,-64.15741,Garibaldi,962,Armenia y Garay,
113,C0113,,Garibaldi 1336,-31.39872,-64.15893,Garibaldi,1336,Cochabamba y Padre Luis Monti,
116,C0116,,Malvinas 1253,-31.39442,-64.15544,Malvinas,1253,Juan XXIII y Carlos III,
120,C0120,,Malvinas 2189,-31.39103,-64.14296,Malvinas,2189,Huberman y Jose de Quevedio,
123,C0123,,Malvinas 2765,-31.38932,-64.1357,Malvinas,2765,Wilson y Edison,
125,C0125,,Alsina 2032,-31.38546,-64.13336,Alsina,2032,Isasmendi y Villacorta y Oca¤a,
126,C0126,,Chachapoyas 2199,-31.38387,-64.13258,Chachapoyas,2199,Villacorta y Oca¤a y Tomas de Archondo,
127,C0127,,Chachapoyas 2394,-31.38193,-64.13256,Chachapoyas,2394,Medeiros y Tadeo Davila,
128,C0128,,Chachapoyas 2594,-31.37956,-64.13253,Chachapoyas,2594,Leon y Pizarro y Vilchez y Montoya,
129,C0129,,Montemayor 2682,-31.37842,-64.13204,Montemayor,2682,Vilchez y Montoya y  Rafael de Palencia,
130,C0130,,Montemayor 2800,-31.37754,-64.13181,Montemayor,2800,Palencia y Capdevila,
131,C0131,,Capdevila 2885,-31.37698,-64.13014,Capdevila,2885,Jose Arriola y Castro,
132,C0132,,Castro 3000,-31.37627,-64.12967,Castro,3000,Capdevila y Rauch,
133,C0133,,Rauch 2800,-31.37561,-64.13126,Rauch,2800,Castro y Jose Arriola ,
134,C0134,,Rauch 2717,-31.37562,-64.133,Rauch,2717,Jose Arriola y Chachapoyas ,
135,C0135,,Chachapoyas 3082,-31.37471,-64.13309,Chachapoyas,3082,Rauch y Mellian,
136,C0136,,Chachapoyas 3280,-31.37277,-64.13307,Chachapoyas,3280,3 de Junio y Julian Laguna,
137,C0137,,Chachapoyas 3442,-31.37082,-64.13305,Chachapoyas,3442,Fernando Abramo y 27 de Febrero,
142,C0142,,La Hora 2426,-31.36467,-64.13774,La Hora,2426,Julio de Vedia y Casilla,
146,C0146,,Villegas 2300,-31.36898,-64.1398,Villegas,2300,Celestino Vidal Frente a Plaza,
147,C0147,,Villegas 2163,-31.36897,-64.14204,Villegas,2163,Manuel de Escalada y Liborio Muzlera,
148,C0148,,Diaz Colodrero 3575,-31.36895,-64.14435,Diaz Colodrero,3575,Villegas y Niceto Vega,
149,C0149,,Diaz Colodrero 3400,-31.37072,-64.14467,Diaz Colodrero,3400,Niceto Vega y Abramo,
150,C0150,,Diaz Colodrero 3257,-31.37265,-64.14467,Diaz Colodrero,3257,Julian Laguna y Joaquin Nazar,
151,C0151,,Diaz Colodrero 3105,-31.37417,-64.14468,Diaz Colodrero,3105,Arredondo y Meillan,
152,C0152,,Diaz Colodrero 2900,-31.37629,-64.14475,Diaz Colodrero,2900,Rauch y Vernet,
153,C0153,,Diaz Colodrero 2700,-31.37824,-64.14472,Diaz Colodrero,2700,Mariano Usandivaras y Ramon Lista,
154,C0154,,Capdevila 2069,-31.37947,-64.14385,Capdevila,2069,Diaz Colodrero y Maria Postorino,
155,C0155,,Capdevila 2223,-31.37897,-64.14117,Capdevila,2223,Escalada y Celestino Vidal,
156,C0156,,Celestino Vidal 2614,-31.3792,-64.13993,Celestino Vidal,2614,Capdevila y Andres de Brun,
157,C0157,,Ledesma 2500,-31.38089,-64.1406,Ledesma,2500,Brun y Leon y Pizarro,
158,C0158,,Leon y Pizarro 2281,-31.38118,-64.14166,Leon y Pizarro,2281,Juan Liendo y Oscariz y Beaumont,
159,C0159,,Dos Barrios 2143,-31.38193,-64.1431,Dos Barrios,2143,Leon y Pizarro y Sin Nombre,
160,C0160,,Diaz Colodrero 2370,-31.3822,-64.14479,Diaz Colodrero,2370,Dos Barrios y Chinchilla,
161,C0161,,Diaz Colodrero 2204,-31.38411,-64.145,Diaz Colodrero,2204,Mallorca y Cuzco,
162,C0162,,Victor Manuel III 2100,-31.3854,-64.14534,Victor Manuel III,2100,Astorga y Tinta,
163,C0163,,Victor Manuel III 1983,-31.38679,-64.14534,Victor Manuel III,1983,Quilambe y Victoria,
164,C0164,,Ocampis 2200,-31.38748,-64.1464,Ocampis,2200,Victor Manuel III y Chilavert,
165,C0165,,Chilavert 1788,-31.38841,-64.14661,Chilavert,1788,Tridentina y Garaglio,
166,C0166,,Acapianta 1847,-31.38995,-64.14717,Acapianta,1847,Chilavert y Prosanto,
167,C0167,,Puerto Rico 2426,-31.38889,-64.14945,Puerto Rico,2426,Roberto Levillier y Carlos III,
168,C0168,,Juan XXIII 1811,-31.38884,-64.15122,Juan XXIII,1811,Puerto Rico y Tarija,
169,C0169,,Juan XXIII 1675,-31.3897,-64.15259,Juan XXIII,1675,Paisandu y Puerto de Palos,
170,C0170,,Juan XXIII 1500,-31.39131,-64.1534,Juan XXIII,1500,Puerto de Palos y Santiso y Moscoso,
171,C0171,,Santiso y Moscoso 2118,-31.39081,-64.15484,Santiso y Moscoso,2118,Felipe II y Punta del Sauce,
172,C0172,,Punta del Sauce 1354,-31.39172,-64.15603,Punta del Sauce,1354,Tisera y Abad e Iliana,
173,C0173,,Punta del Sauce 1148,-31.39398,-64.15801,Punta del Sauce,1148,Mauricio Yadarola antes de la curva,
175,C0175,,Bulnes 2154,-31.39639,-64.16074,Bulnes,2154,Garibaldi y Eufrasio Loza,
176,C0176,,Bulnes 1876,-31.39757,-64.16445,Bulnes,1876,Mejico y Janer,
177,C0177,,Bulnes 1756,-31.39809,-64.16609,Bulnes,1756,Janer y Pje Nores,
178,C0178,,Viamonte 1445,-31.40025,-64.16966,Viamonte,1445,Suipacha y Cochabamba,
179,C0179,,Viamonte 1207,-31.40254,-64.16882,Viamonte,1207,Cochabamba y Charcas,
180,C0180,,Viamonte 1050,-31.40439,-64.16816,Viamonte,1050,Buchardo y Juan de Garay,
181,C0181,,Viamonte 769,-31.40721,-64.16709,Viamonte,769,Rincon y Libertad,
187,C0187,,Sarmiento 25,-31.41031,-64.18082,Sarmiento,25,Cortada de Israel y San Martin,
191,C0191,,Velez Sarsfield 214,-31.41773,-64.18772,Velez Sarsfield,214,Caseros y Duarte Quiros,
194,C0194,,Hipolito Irigoyen 386,-31.42445,-64.18679,Hipolito Irigoyen,386,Buenos Aires y Derqui,
196,C0196,,Hipolito Irigoyen 660,-31.42971,-64.18456,Hipolito Irigoyen,660,Ambrosio Olmos y Crisol,
197,C0197,,Hipolito Irigoyen 750,-31.43107,-64.18439,Hipolito Irigoyen,750,Chile y Bolivia,
198,C0198,,Los Nogales entre Valparaiso y Barros,-31.43361,-64.18572,Los Nogales,,Valparaiso y Barros,
202,C0202,,Maestro Lopez entre Medina Allende y Cruz Roja,-31.4397316925,-64.192734373,Maestro Lopez,,Medina Allende y Cruz Roja,
203,C0203,,Maestro Lopez entre Medina Allende y Cruz Roja,-31.4420374605,-64.1936802626,Maestro Lopez,,Medina Allende y Cruz Roja,
205,C0205,,Cruz Roja Argentina entre Carlos Octavio Bunge y Obispo Echenique Altamira ,-31.44293,-64.18985,Cruz Roja Argentina,,Carlos Octavio Bunge y Obispo Echenique Altamira ,
206,C0206,,"Cruz Roja Argentina, Esquina con Valparaiso",-31.44265,-64.18759,Cruz Roja Argentina,,Esquina con Valparaiso,
207,C0207,,"Cruz Roja Argentina, Esquina con Valparaiso",-31.44251,-64.18708,Cruz Roja Argentina,,Esquina con Valparaiso,
208,C0208,,Cruz Roja Argentina entre Carlos Becu y Obispo Echenique altamira,-31.44273,-64.18914,Cruz Roja Argentina,,Carlos Becu y Obispo Echenique altamira,
209,C0209,,"Cruz Roja Argentina, Esquina Maestro Lopez",-31.44312,-64.19257,Cruz Roja Argentina,,Esquina Maestro Lopez,
210,C0210,,"Maestro Lopez, Frente UTN",-31.4422976187,-64.1938097963,Maestro Lopez,,Frente UTN,
211,C0211,,"Maestro Lopez, Frente Hellen Keller",-31.4401686527,-64.1926841693,Maestro Lopez,,Frente Hellen Keller,
212,C0212,,"Haya de la Torre, Esquina con Medina Allende",-31.43813,-64.19243,Haya de la Torre,,Esquina con Medina Allende,
219,C0219,,27 de Abril 120,-31.41667,-64.18563,27 de Abril,120,Obispo Trejo y Velez Sarsfield,
220,C0220,,Tucuman 56,-31.41432,-64.18788,Tucuman,56,Dean Funes y 9 de Julio,
228,C0228,,Pringles 650,-31.40944,-64.16882,Pringles,650,Oncativo y Libertad,
234,C0234,,Bulnes 1780,-31.39826,-64.16632,Bulnes,1780,Pje. Nores y Janer,
236,C0236,,Bulnes 2192,-31.39636,-64.16043,Bulnes,2192,Patria y Garibaldi,
238,C0238,,Felipe II 1297,-31.393,-64.15601,Felipe II,1297,Mauricio Yadarola y Abad e Illana,
239,C0239,,Felipe II 1438,-31.39149,-64.1547,Felipe II,1438,Tissera y Moscoso,
240,C0240,,Felipe II 1700,-31.3896,-64.15301,Felipe II,1700,Puerto de Palos y Paysandu,
241,C0241,,Tarija 2286,-31.38873,-64.15179,Tarija,2286,Felipe II y Juan XXIII,
242,C0242,,Tarija 2495,-31.38986,-64.15007,Tarija,2495,Carlos III y Levillier,
243,C0243,,Rancagua 1682,-31.39102,-64.14826,Rancagua,1682,Tarija y Calabalumba,
244,C0244,,Calabalumba 1892,-31.39054,-64.14678,Calabalumba,1892,Rancagua y Chilavert,
245,C0245,,Chilavert 1784,-31.38918,-64.14656,Chilavert,1784,Caraglio y Tridentina,
246,C0246,,Tridentina 1990,-31.38853,-64.14553,Tridentina,1990,Chilavert y Victor Manuel III,
247,C0247,,Victor Manuel III 1893,-31.38718,-64.14529,Victor Manuel III,1893,Tridentina y Ocampis,
248,C0248,,Victor Manuel III 2092,-31.38567,-64.1453,Victor Manuel III,2092,Quilambe y Tinta,
249,C0249,,Diaz Colodrero 2244,-31.3839,-64.14485,Diaz Colodrero,2244,Astorga y Mallorca,
250,C0250,,Diaz Colodrero 2370,-31.38292,-64.14485,Diaz Colodrero,2370,Mallorca y Dos Barrios,
251,C0251,,Dos Barrios 2000,-31.38202,-64.14337,Dos Barrios,2000,Huberman y Diaz Gomez,
252,C0252,,Leon y Pizarro 2296,-31.38118,-64.14139,Leon y Pizarro,2296,Oscariz Beaumont y Liendo,
253,C0253,,Liendo 2600,-31.37993,-64.1412,Liendo,2600,Leon y Pizarro y Brum,
254,C0254,,Brum 2350,-31.37956,-64.14018,Brum,2350,Ledesma y Celestino Vidal,
255,C0255,,Capdevila 2200,-31.3789,-64.14114,Capdevila,2200,Celestino Vidal y Escalada,
256,C0256,,Capdevila 2045,-31.37943,-64.14407,Capdevila,2045,Postorino y Diaz Colodrero,
257,C0257,,Diaz Colodrero 2798,-31.3781,-64.14467,Diaz Colodrero,2798,Capdevila y Usandivaras,
258,C0258,,Diaz Colodrero 2884,-31.37716,-64.14467,Diaz Colodrero,2884,Usaqndivaras y Vernet,
259,C0259,,Diaz Colodrero 3080,-31.37509,-64.14442,Diaz Colodrero,3080,Rauch Esquina de la Plaza,
260,C0260,,Diaz Colodrero 3196,-31.37379,-64.14463,Diaz Colodrero,3196,Esquina de la Plaza y Arredondo,
261,C0261,,Diaz Colodrero 3294,-31.37231389,-64.14461389,Diaz Colodrero,3294,Arredondo y Laguna,
262,C0262,,Diaz Colodrero 3396,-31.37138,-64.14463,Diaz Colodrero,3396,Laguna y Rocamora,
263,C0263,,Diaz Colodrero 3600,-31.36945,-64.14459,Diaz Colodrero,3600,Vega y Villegas,
264,C0264,,Villegas 2144,-31.369,-64.14241,Villegas,2144,Pastorino y Muzlera,
265,C0265,,Villegas 2288,-31.369,-64.14017,Villegas,2288,Sanguinetto y Celestino Vidal,
266,C0266,,Villegas 2400,-31.369,-64.13851,Villegas,2400,Medina y Torres y Julio de Vedia,
267,C0267,,Julio de Vedia 3692,-31.36769,-64.13816,Julio de Vedia,3692,Diaz Velez y Alarcon,
269,C0269,,Lahora 2426,-31.36488,-64.13815,Lahora,2426,Julio de Vedia y Casilla,
273,C0273,,Julio de Vedia 3518,-31.36961,-64.13824,Julio de Vedia,3518,Jose Chorroarin y Niceto Vega,
274,C0274,,27 de Febrero 2300,-31.37064,-64.13929,27 de Febrero,2300,Julio de Vedia y Celestino Vidal,
275,C0275,,Celestino Vidal 3324,-31.37162,-64.13986,Celestino Vidal,3324,Tomas de Rocamora y Julian Laguna,
276,C0276,,Celestino Vidal 3167,-31.37348,-64.13986,Celestino Vidal,3167,Jose de Arredondo y Rio Pasaje,
277,C0277,,Celestino Vidal 3015,-31.37533,-64.1399,Celestino Vidal,3015,Vicente Balbastro y Federico Rauch,
278,C0278,,Celestino Vidal 2895,-31.37704,-64.1399,Celestino Vidal,2895,Luis Vernet y Felipe Pereyra Lucena,
279,C0279,,Celestino Vidal 2717,-31.37796,-64.1399,Celestino Vidal,2717,Juan Quesada y Capdevila,
280,C0280,,Capdevila 2529,-31.37817,-64.13675,Capdevila,2529,Heroes de Vilcapujio y Wilson,
281,C0281,,Altolaguirre 2750,-31.37775,-64.13407,Altolaguirre,2750,Fuenzalida Meneses y Rafael de Palencia,
282,C0282,,Altolaguirre 2509,-31.38009,-64.13408,Altolaguirre,2509,Vilchez y Montoya y Leon y Pizarro,
283,C0283,,Altolaguirre 2312,-31.38197,-64.13408,Altolaguirre,2312,Tadeo Davila y Jose de Medeiros,
284,C0284,,Altolaguirre 2153,-31.38342,-64.1341,Altolaguirre,2153,Tomas de Archondo y Villacorta y Oca¤a,
291,C0291,,Malvinas 1600,-31.39247,-64.14951,Malvinas,1600,Paysandu y Domingo Pronsato,
294,C0294,,Malvinas 1050,-31.39542,-64.15894,Malvinas,1050,Punta del Sauce y Aragon,
295,C0295,,Bulnes 2148,-31.3964,-64.16069,Bulnes,2148,Garibaldi y Patria,
296,C0296,,Bulnes 1870,-31.39755,-64.16443,Bulnes,1870,Mejico y Janer,
299,C0299,,Viamonte 1207,-31.40182,-64.16903,Viamonte,1207,Cochabamba y Charcas,
300,C0300,,Viamonte 1050,-31.40419,-64.16821,Viamonte,1050,Buchardo y Juan de Garay,
304,C0304,,Sarmiento 1124,-31.41112,-64.16914,Sarmiento,1124,Pringles y David Luque,
306,C0306,,Guzman 350,-31.41359,-64.17542,Guzman,350,Catamarca y Lima,
307,C0307,,Guzman 250,-31.41493,-64.17583,Guzman,250,Lima y Olmos,
308,C0308,,Peron 72,-31.41921,-64.17594,Peron,72,Rosario de Santa Fe y San Jeronimo,
311,C0311,,27 de Abril 370,-31.41579,-64.18902,27 de Abril,370,Belgrano y Ayacucho,
312,C0312,,27 de Abril 772,-31.41421,-64.1945,27 de Abril,772,Corro y Artigas,
313,C0313,,27 de Abril 984,-31.41342,-64.19711,27 de Abril,984,Calasanz y Mariano Moreno,
316,C0316,,Paso de los Andes 820,-31.42096,-64.2023,Paso de los Andes,820,Laprida y Achaval Rodriguez,
317,C0317,,Pueyrredon 1154,-31.42283,-64.20346,Pueyrredon,1154,Paso de los Andes y Paraguay,
318,C0318,,Pueyrredon 1382,-31.42201,-64.20603,Pueyrredon,1382,Misiones y La Pampa,
320,C0320,,Sol de Mayo 1132,-31.42188,-64.21179,Sol de Mayo,1132,Angelo de Peredo y Domingo Funes,
324,C0324,,Fuerza Aerea 2200,-31.43065,-64.2182,Fuerza Aerea,2200,Haedo y Juan Vieytes,
326,C0326,,Fuerza Aerea 2745,-31.43109,-64.22443,Fuerza Aerea,2745,Blamey Lafore y Almte. Brown,
328,C0328,,Fuerza Aerea 3078,-31.43145,-64.22958,Fuerza Aerea,3078,Franz Schubert y Maestro Vidal,
329,C0329,,Fuerza Aerea 3468,-31.43176,-64.23412,Fuerza Aerea,3468,Aaron Castellanos y Fleming,
330,C0330,,Fuerza Aerea 3774,-31.43197,-64.23745,Fuerza Aerea,3774,Diaz de la Fuente y Graham Bell,
331,C0331,,Fuerza Aerea 4024,-31.43215,-64.24054,Fuerza Aerea,4024,Marie Courie y Fournier,
333,C0333,,Kingsley 2100,-31.433808,-64.247009,Kingsley,2100,Fuerza Aerea y Uritorco,
334,C0334,,Kingsley 2300,-31.43565,-64.246969,Kingsley,2300,Manuel Bustos y Gabriela Mistral,
335,C0335,,Kingsley 2460,-31.437008,-64.24695,Kingsley,2460,Lagunilla y Reconquista,
336,C0336,,Kingsley 2636,-31.438834,-64.246963,Kingsley,2636,Esmeralda y Antartida,
337,C0337,,Kingsley 2800,-31.440791,-64.246994,Kingsley,2800,Antartida y Alianza,
338,C0338,,Petirossi 3054,-31.44333,-64.2481,Petirossi,3054,Los Pinos y Riga,
339,C0339,,Petirossi 3236,-31.44571,-64.24817,Petirossi,3236,Tirana y Bucarest,
340,C0340,,Petirossi 3418,-31.44757,-64.24817,Petirossi,3418,Amsterdam y Estocolmo,
341,C0341,,Estocolmo 4785,-31.4484564362,-64.2493470258,Estocolmo,4785,Estocolmo y Varsovia,
342,C0342,,Estocolmo 4785,-31.44858,-64.24917,Estocolmo,4785,Estocolmo y Varsovia,
343,C0343,,Petirossi 3400,-31.44771,-64.24811,Petirossi,3400,Estocolmo y Amsterdam,
344,C0344,,Petirossi 3246,-31.44615,-64.24813,Petirossi,3246,Bucarest y Tirana,
345,C0345,,Petirossi 3006,-31.44374,-64.24806,Petirossi,3006,Riga y Los Pinos,
346,C0346,,Petirossi 2800,-31.44159,-64.24806,Petirossi,2800,Olivares y Alianza,
347,C0347,,Petirossi 2613,-31.43926,-64.24806,Petirossi,2613,Antartida y Esmeralda,
348,C0348,,Petirossi 2406,-31.43696,-64.24804,Petirossi,2406,Reconquista y Lagunilla,
349,C0349,,Petirossi 2267,-31.43582,-64.24798,Petirossi,2267,Gabriela Mistral y Manuel Bustos,
350,C0350,,Petirossi 2051,-31.43348,-64.24806,Petirossi,2051,Uritorco y Fuerza Aerea,
353,C0353,,Fuerza Aerea 4005,-31.43235,-64.24134,Fuerza Aerea,4005,Fournier y Marie Courie,
355,C0355,,Fuerza Aerea 3525,-31.43197,-64.23523,Fuerza Aerea,3525,Felix Paz y Aaron Castellanos,
358,C0358,,Fuerza Aerea 2693,-31.43122,-64.22453,Fuerza Aerea,2693,Blamey Lafore y Padre Lozano,
361,C0361,,Fuerza Aerea 1785,-31.43057,-64.21493,Fuerza Aerea,1785,Mercedario y Paso de los Andes,
362,C0362,,Fuerza Aerea 1611,-31.42945,-64.21163,Fuerza Aerea,1611,Fuerza Aerea y Julio Roca,
363,C0363,,Rio Negro 1365,-31.427263,-64.210226,Rio Negro,1365,Luis Agote y Dellepiane,
365,C0365,,Rio Negro 1107,-31.42259,-64.20909,Rio Negro,1107,Domingo Funes y Angelo de Peredo,
369,C0369,,Mariano Moreno 915,-31.42304,-64.20149,Mariano Moreno,915,Pueyrredon y Fructuoso Rivera,
370,C0370,,Mariano Moreno 642,-31.42075,-64.20067,Mariano Moreno,642,San Luis y Felix Aguilar,
374,C0374,,Colon 521,-31.41142,-64.1902,Colon,521,Ca¤ada y Jujuy,
376,C0376,,Olmos 247,-31.41465,-64.18011,Olmos,247,Alvear y Maipu,
381,C0381,,Catamarca 1240,-31.41185,-64.16747,Catamarca,1240,Pringles y Jacinto Rios,
382,C0382,,Roma 450,-31.41085,-64.16437,Roma,450,Pje. Juan Galiano y Pje. Manuel Soria,
383,C0383,,Roma 682,-31.40856,-64.16521,Roma,682,Oncativo y Libertad,
385,C0385,,Roma 1272,-31.402,-64.16767,Roma,1272,Charcas y Cochabamba,
386,C0386,,Roma 1500,-31.40008,-64.16839,Roma,1500,Padre Luis Monti y Suipacha,
387,C0387,,Bulnes 1756,-31.39819,-64.16619,Bulnes,1756,Pje. Nores y Janer,
